,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons,Error
186,Like Someone in Love,2012,Not Rated,15 Sep 2012,109 min,Drama,"Abbas Kiarostami, Shay Modaressi","Abbas Kiarostami, Mohammad Rahmani","Rin Takanashi, Tadashi Okuno, Ryô Kase","In Tokyo, a young sex worker develops an unexpected connection with a widower over a period of two days.",Japanese,"Japan, France",1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BODAyMjQ4NzE1OF5BMl5BanBnXkFtZTcwMTQzMDYwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.0,"11,402",tt1843287,movie,20 May 2014,"$239,056",N/A,N/A,True,,
187,Escape from Planet Earth,2012,PG,15 Feb 2013,89 min,"Animation, Adventure, Comedy",Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry","Brendan Fraser, Sarah Jessica Parker, Jessica Alba",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,English,"United States, Canada",1 nomination,https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.9,"25,416",tt0765446,movie,04 Jun 2013,"$57,012,977",N/A,N/A,True,,
188,The Reluctant Fundamentalist,2012,R,17 May 2013,130 min,"Drama, Thriller",Mira Nair,"Javed Akhtar, Ami Boghani, Mohsin Hamid","Riz Ahmed, Liev Schreiber, Kiefer Sutherland","A young Pakistani man is chasing corporate success on Wall Street. He finds himself embroiled in a conflict between his American Dream, a hostage crisis, and the enduring call of his family's homeland.","English, Tamil, Urdu","United States, United Kingdom, India, Pakistan, Qatar",3 wins,https://m.media-amazon.com/images/M/MV5BNzAzNjg3Mzg1Nl5BMl5BanBnXkFtZTcwOTUzNzExOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.9,"13,971",tt2032557,movie,27 Aug 2013,"$552,959",N/A,N/A,True,,
189,Much Ado About Nothing,1993,PG-13,02 Jul 1993,111 min,"Comedy, Drama, Romance",Kenneth Branagh,"William Shakespeare, Kenneth Branagh","Kenneth Branagh, Emma Thompson, Keanu Reeves","Young lovers Hero and Claudio, soon to wed, conspire to get verbal sparring partners and confirmed singles Benedick and Beatrice to wed as well.",English,"United Kingdom, United States",Nominated for 1 BAFTA Film Award5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.3,"47,223",tt0107616,movie,07 Jan 2003,"$22,549,338",N/A,N/A,True,,
190,Ginger,1971,R,01 Mar 1971,90 min,"Action, Crime, Drama",Don Schain,Don Schain,"Cheri Caffaro, Duane Tucker, Herbert Kerr",A rich society girl is recruited to go undercover and expose a drug/blackmail/prostitution ring in her small town.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTRiM2U2MGQtMDZhMi00NjljLWI5MGYtNmI0Nzk2YjM3NGQ4XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,589,tt0067133,movie,12 Nov 2002,"$872,256",N/A,N/A,True,,
191,"For a Good Time, Call...",2012,R,02 Nov 2012,85 min,Comedy,Jamie Travis,"Katie Anne Naylon, Lauren Miller Rogen","Ari Graynor, Lauren Miller Rogen, Justin Long","Former college frenemies Lauren and Katie move into a fabulous Gramercy Park apartment, and in order to make ends meet, the unlikely pair start a phone sex line together.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjI0MTMyNTQ5NV5BMl5BanBnXkFtZTcwNTgxOTM5Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.0,"16,220",tt1996264,movie,22 Jan 2013,"$1,251,749",N/A,N/A,True,,
192,Big Miracle,2012,PG,03 Feb 2012,107 min,"Biography, Drama, Family",Ken Kwapis,"Jack Amiel, Michael Begler, Tom Rose","Drew Barrymore, John Krasinski, John Pingayak","In small-town Alaska, a news reporter recruits his ex-girlfriend - a Greenpeace volunteer - on a campaign to save a family of gray whales trapped by rapidly forming ice in the Arctic Circle.",English,"United States, United Kingdom",1 nomination,https://m.media-amazon.com/images/M/MV5BMjEzNTg5MjA5NV5BMl5BanBnXkFtZTcwNjk0MTk5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"19,379",tt1430615,movie,19 Jun 2012,"$20,157,300",N/A,N/A,True,,
193,What Maisie Knew,2012,R,03 May 2013,99 min,Drama,"Scott McGehee, David Siegel","Nancy Doyne, Carroll Cartwright, Henry James","Julianne Moore, Alexander Skarsgård, Steve Coogan","In New York City, a young girl is caught in the middle of her parents' bitter custody battle.",English,United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTY1MDk0MTIzN15BMl5BanBnXkFtZTcwNDM3NzkxOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.4,"27,529",tt1932767,movie,13 Aug 2013,"$1,066,471",N/A,N/A,True,,
194,The Devil Inside,2012,R,06 Jan 2012,83 min,Horror,William Brent Bell,"William Brent Bell, Matthew Peterman","Fernanda Andrade, Simon Quarterman, Evan Helmuth","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.","English, German, Italian",United States,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTYwOTg1MTk0NF5BMl5BanBnXkFtZTcwMTA5NTI5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.2,"35,741",tt1560985,movie,15 May 2012,"$53,261,944",N/A,N/A,True,,
195,Cocktail,1988,R,29 Jul 1988,104 min,"Comedy, Drama, Romance",Roger Donaldson,Heywood Gould,"Tom Cruise, Bryan Brown, Elisabeth Shue",A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,"English, Spanish Sign ","United States, Canada",5 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BY2Q0MjFlMTgtOWM1Ny00Y2FiLWI1NDItZDVmMmY5YTdlOGJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '12/100'}]",12,5.9,"83,166",tt0094889,movie,29 Apr 2003,"$78,222,753",N/A,N/A,True,,
196,Fun Size,2012,PG-13,26 Oct 2012,86 min,"Adventure, Comedy",Josh Schwartz,Max Werner,"Victoria Justice, Johnny Knoxville, Chelsea Handler","Wren's Halloween plans go awry when she's made to babysit her brother, who disappears into a sea of trick-or-treaters. With her best friend and two nerds at her side, she needs to find her brother before her mom finds out he's missin",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjI1NDgyMjI4OV5BMl5BanBnXkFtZTcwNTg3MzM0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.4,"14,408",tt1663143,movie,19 Feb 2013,"$9,409,538",N/A,N/A,True,,
197,"Farewell, My Queen",2012,R,21 Mar 2012,100 min,"Drama, History, Romance",Benoît Jacquot,"Benoît Jacquot, Gilles Taurand, Chantal Thomas","Léa Seydoux, Diane Kruger, Virginie Ledoyen",A look at the platonic relationship between Marie Antoinette and one of her female readers during the first days of the French Revolution.,"French, English, German, Italian","France, Spain",6 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMjI0OTY3OTcyNF5BMl5BanBnXkFtZTcwMjA3MDM5Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.2,"8,472",tt1753813,movie,15 Jan 2013,"$1,597,998",N/A,N/A,True,,
198,The Magic of Belle Isle,2012,PG,06 Jul 2012,109 min,"Comedy, Drama",Rob Reiner,"Guy Thomas, Rob Reiner, Andrew Scheinman","Morgan Freeman, Virginia Madsen, Madeline Carroll","Monty Wildhorn, an alcoholic novelist of Westerns, has lost his drive. His nephew pushes him to summer in quiet Belle Isle. He begrudgingly befriends a newly single mom and her 3 girls who help him find the inspiration to write again",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTg4NTAwODIxM15BMl5BanBnXkFtZTcwNzg5MTY2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,7.0,"18,643",tt1839654,movie,18 Sep 2012,"$102,388",N/A,N/A,True,,
199,Robot & Frank,2012,PG-13,19 Sep 2012,89 min,"Comedy, Crime, Drama",Jake Schreier,Christopher Ford,"Peter Sarsgaard, Frank Langella, Susan Sarandon","In the near future, an ex-jewel thief receives a gift from his son: a robot butler programmed to look after him. But soon the two companions try their luck as a heist team.",English,United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.1,"63,472",tt1990314,movie,12 Feb 2013,"$3,325,038",N/A,N/A,True,,
200,The Wolf of Wall Street,2013,R,25 Dec 2013,180 min,"Biography, Comedy, Crime",Martin Scorsese,"Terence Winter, Jordan Belfort","Leonardo DiCaprio, Jonah Hill, Margot Robbie","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","English, French",United States,Nominated for 5 Oscars. 37 wins & 179 nominations total,https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,8.2,"1,305,596",tt0993846,movie,25 Mar 2014,"$116,900,694",N/A,N/A,True,,
201,Iron Man 3,2013,PG-13,03 May 2013,130 min,"Action, Adventure, Sci-Fi",Shane Black,"Drew Pearce, Shane Black, Stan Lee","Robert Downey Jr., Guy Pearce, Gwyneth Paltrow","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",English,United States,Nominated for 1 Oscar. 20 wins & 63 nominations total,https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.1,"810,460",tt1300854,movie,24 Sep 2013,"$409,013,994",N/A,N/A,True,,
202,The Conjuring,2013,R,19 Jul 2013,112 min,"Horror, Mystery, Thriller",James Wan,"Chad Hayes, Carey W. Hayes","Patrick Wilson, Vera Farmiga, Ron Livingston",Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,"English, Latin",United States,15 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.5,"483,984",tt1457767,movie,22 Oct 2013,"$137,400,141",N/A,N/A,True,,
203,Prisoners,2013,R,20 Sep 2013,153 min,"Crime, Drama, Mystery",Denis Villeneuve,Aaron Guzikowski,"Hugh Jackman, Jake Gyllenhaal, Viola Davis","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",English,United States,Nominated for 1 Oscar. 10 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,8.1,"659,583",tt1392214,movie,17 Dec 2013,"$61,002,302",N/A,N/A,True,,
204,Thor: The Dark World,2013,PG-13,08 Nov 2013,112 min,"Action, Adventure, Fantasy",Alan Taylor,"Christopher L. Yost, Christopher Markus, Stephen McFeely","Chris Hemsworth, Natalie Portman, Tom Hiddleston","When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.",English,United States,4 wins & 21 nominations,https://m.media-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"639,868",tt1981115,movie,25 Feb 2014,"$206,362,140",N/A,N/A,True,,
205,The Purge,2013,R,07 Jun 2013,85 min,"Horror, Sci-Fi, Thriller",James DeMonaco,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder","A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",English,"United States, France",2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"215,626",tt2184339,movie,15 Jan 2013,"$64,473,115",N/A,N/A,True,,
206,Grown Ups 2,2013,PG-13,12 Jul 2013,101 min,Comedy,Dennis Dugan,"Fred Wolf, Adam Sandler, Tim Herlihy","Adam Sandler, Kevin James, Chris Rock","After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes cra","English, Spanish",United States,5 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNTZkZDhjZTEtZjA5MC00MDU2LTk3NDItNzA2YzQ4Y2Q5NjZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",19,5.4,"148,991",tt2191701,movie,05 Nov 2013,"$133,668,525",N/A,N/A,True,,
207,Fast & Furious 6,2013,PG-13,24 May 2013,130 min,"Action, Crime, Thriller",Justin Lin,"Chris Morgan, Gary Scott Thompson","Vin Diesel, Paul Walker, Dwayne Johnson","Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.","English, Spanish, Russian, Japanese, Cantonese, Dutch","United States, Japan, Spain, United Kingdom",10 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.0,"385,469",tt1905041,movie,29 Oct 2013,"$238,679,850",N/A,N/A,True,,
208,Gravity,2013,PG-13,04 Oct 2013,91 min,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,"Alfonso Cuarón, Jonás Cuarón","Sandra Bullock, George Clooney, Ed Harris",Two astronauts work together to survive after an accident leaves them stranded in space.,"English, Greenlandic","United Kingdom, United States",Won 7 Oscars. 238 wins & 187 nominations total,https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.7,"802,560",tt1454468,movie,25 Feb 2014,"$274,092,705",N/A,N/A,True,,
209,About Time,2013,R,08 Nov 2013,123 min,"Comedy, Drama, Fantasy",Richard Curtis,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",English,"United Kingdom, United States",3 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.8,"330,465",tt2194499,movie,04 Feb 2014,"$15,322,921",N/A,N/A,True,,
210,The Hobbit: The Desolation of Smaug,2013,PG-13,13 Dec 2013,161 min,"Adventure, Fantasy",Peter Jackson,"Fran Walsh, Philippa Boyens, Peter Jackson","Ian McKellen, Martin Freeman, Richard Armitage","The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",English,"New Zealand, United States",Nominated for 3 Oscars. 19 wins & 90 nominations total,https://m.media-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.8,"632,389",tt1170358,movie,08 Apr 2014,"$258,366,855",N/A,N/A,True,,
211,Man of Steel,2013,PG-13,14 Jun 2013,143 min,"Action, Adventure, Sci-Fi",Zack Snyder,"David S. Goyer, Christopher Nolan, Jerry Siegel","Henry Cavill, Amy Adams, Michael Shannon","An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when other survivors of his home planet invade Earth.",English,"United States, United Kingdom",Nominated for 1 BAFTA Film Award7 wins & 46 nominations total,https://m.media-amazon.com/images/M/MV5BMTk5ODk1NDkxMF5BMl5BanBnXkFtZTcwNTA5OTY0OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.0,"737,787",tt0770828,movie,12 Nov 2013,"$291,045,518",N/A,N/A,True,,
212,Under the Skin,2013,R,14 Mar 2014,108 min,"Drama, Horror, Mystery",Jonathan Glazer,"Walter Campbell, Jonathan Glazer, Michel Faber","Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay","A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",English,"United Kingdom, Switzerland",Nominated for 2 BAFTA Film 23 wins & 111 nominations total,https://m.media-amazon.com/images/M/MV5BMTU1MDEwMDg4Nl5BMl5BanBnXkFtZTgwOTk3NTcxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,6.4,"138,246",tt1441395,movie,15 Jul 2014,"$2,614,251",N/A,N/A,True,,
213,Blue Is the Warmest Colour,2013,NC-17,09 Oct 2013,180 min,"Drama, Romance",Abdellatif Kechiche,"Abdellatif Kechiche, Ghalya Lacroix, Julie Maroh","Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche","Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ult","French, English","France, Belgium, Spain",Nominated for 1 BAFTA Film Award86 wins & 104 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.7,"146,994",tt2278871,movie,25 Feb 2014,"$2,199,787",N/A,N/A,True,,
